6.0991297,3.3300772,-1.0141522,3.8860168,-3.7019472,4.063594,-0.24158625,1.2400135
5.1126122,2.7531238,-0.7340971,4.028862,-2.9299393,3.6951568,-0.57385385,1.3863616
4.9611177,2.6728716,-1.091059,4.3439407,-2.790201,3.7755668,-0.85921526,1.7239013
5.188462,3.1517706,-0.7488139,3.1631088,-3.3664393,3.3268728,-0.21664266,0.95835984
5.8613787,3.085825,-0.989354,3.9607317,-3.462529,4.0023746,-0.33771193,1.3263735
6.5885267,3.2479835,-0.6692859,5.270996,-3.49053,4.886629,-0.53961873,1.6119384
5.854159,2.9816737,-0.8112892,4.6765294,-3.2097795,4.3089523,-0.5934317,1.5645292
6.209961,3.423262,-0.937388,4.186921,-3.7088892,4.2349796,-0.31745234,1.3050765
5.3606157,3.0851345,-1.0433886,4.329586,-3.1545243,3.9231684,-0.72287583,1.584032
5.456004,2.9844487,-0.9154736,4.576685,-3.0726922,4.079217,-0.7447088,1.6287104
5.8397326,3.244525,-0.84076524,4.206335,-3.4461863,4.0790854,-0.43405664,1.3444588
4.857405,3.0993118,-1.5496607,2.9583702,-3.3447447,3.110176,-0.4709382,1.3053684
5.985507,3.2974834,-0.73732746,4.780285,-3.3781834,4.386697,-0.6024671,1.5145149
4.784394,2.5264235,-0.9763329,4.7206817,-2.5359354,3.8616612,-1.0496823,1.8762324
4.930761,2.6741662,-0.9663906,4.479894,-2.728021,3.815396,-0.8985579,1.7275372
5.6165266,2.841735,-0.879851,4.249543,-3.155916,4.0268536,-0.50791293,1.4657506
5.8850756,3.3483403,-0.76284724,4.4208965,-3.4506166,4.1813145,-0.50071573,1.3799777
5.5916624,3.364931,-0.8846868,3.968121,-3.4570975,3.8497646,-0.46040905,1.2834816
5.002799,2.8151364,-0.8172784,4.6319704,-2.76841,3.898248,-0.91250443,1.6936945
3.978444,2.141837,-1.0911053,3.921002,-2.217346,3.1712804,-1.0224483,1.753093
5.443909,3.4535756,-1.0219594,3.7028189,-3.515936,3.6622612,-0.4536068,1.2445855
4.1626506,2.568331,-0.8636204,3.3142986,-2.6200092,2.955846,-0.6723336,1.3023154
5.511831,3.130187,-0.7761771,3.5548797,-3.404402,3.6515596,-0.2564903,1.0956804
6.2456703,3.4461465,-0.87971985,4.5120697,-3.6464655,4.3875256,-0.4319039,1.4096054
5.6468077,3.3064828,-1.1651969,4.121298,-3.4502113,3.9552138,-0.5709424,1.4820597
5.520612,3.2152488,-0.9310417,3.4597945,-3.4901903,3.6124523,-0.2624808,1.1160737
5.6945496,3.5450146,-0.9998392,3.8200727,-3.636742,3.8235075,-0.40488982,1.236318
5.384137,3.1994503,-0.9790274,4.5372324,-3.1575222,4.0115404,-0.80052197,1.6248473
5.4371395,2.8366752,-0.85409033,3.8876486,-3.1620698,3.7859714,-0.41788054,1.3244661
5.780906,2.9453368,-0.80051017,4.16821,-3.2871208,4.0591326,-0.39514112,1.355812
5.12389,2.855699,-0.47303557,3.7854314,-3.0115793,3.5795505,-0.40656704,1.1428044
5.733062,3.0612142,-0.8698882,4.0614986,-3.3545656,3.9827912,-0.40102482,1.3349305
5.67103,3.424008,-1.0232944,3.7749412,-3.584833,3.804055,-0.38654798,1.2469368
5.1215286,3.0970373,-0.7681613,3.3597388,-3.2645557,3.3844283,-0.32895714,1.069006
5.5474763,2.9211826,-1.0901601,4.5507073,-3.1118205,4.122469,-0.7333614,1.6952056
5.064498,2.8367794,-0.9863262,3.6313002,-3.077797,3.502473,-0.4972456,1.3311765
5.3592596,3.0411525,-0.7877515,3.430533,-3.3285878,3.533527,-0.25848246,1.0812727
4.9603963,3.1478703,-0.88047075,4.488926,-2.9464695,3.790159,-0.92497087,1.6256713
5.666457,3.4040418,-0.74160033,3.8148606,-3.5293088,3.812102,-0.3292016,1.1336263
5.363023,3.1236663,-1.2389779,3.9252272,-3.298777,3.7538173,-0.60169435,1.4974381
5.1736603,3.0861778,-1.1730134,3.929988,-3.1885238,3.6667387,-0.66127074,1.5005965
4.5310984,2.2933292,-1.2442534,3.6608367,-2.6156118,3.3151557,-0.7358686,1.6137269
5.655015,2.6748483,-0.88790214,4.5440474,-3.0230632,4.1858788,-0.6020962,1.6121688
5.9198055,3.2228398,-0.8742961,4.32423,-3.44607,4.170643,-0.4581026,1.4022508
4.8729606,2.7781868,-0.9020163,4.0544963,-2.8494432,3.594786,-0.73288643,1.5088689
5.220379,2.9131947,-0.91371924,4.3992953,-2.9800327,3.8969247,-0.7570499,1.5949687
5.0870485,2.3419652,-0.9829788,4.2832904,-2.6956801,3.8347504,-0.71122956,1.6704632
5.3693953,3.0895853,-0.6081892,3.6846902,-3.269626,3.6375725,-0.32366395,1.0978189
5.949948,3.0608041,-1.1248943,4.2370825,-3.437213,4.1692295,-0.45380792,1.5000277
5.06997,2.8702316,-0.96021664,4.483257,-2.8782656,3.8662345,-0.8638171,1.6806464
5.3791494,2.9925923,-0.85537237,4.683736,-3.0082161,4.08587,-0.80880153,1.6564555
5.368178,2.8591385,-0.71112037,4.3765354,-3.0016046,3.9561436,-0.62514186,1.4743469
5.0606647,2.7013664,-0.8755497,4.340058,-2.8221114,3.812381,-0.7624123,1.6017517
4.836085,3.0586672,-1.003134,4.1287684,-2.9558768,3.588026,-0.84149206,1.5583335
5.1657057,3.0797358,-0.7104193,4.0377355,-3.098667,3.6955502,-0.5888922,1.3293844
4.9584665,2.6636143,-0.95738524,4.3066835,-2.777868,3.7550719,-0.80771184,1.6459678
5.4707565,3.1610098,-1.0202574,3.7388778,-3.3838625,3.7155461,-0.42208022,1.2928468
5.662682,3.161993,-0.618539,4.355371,-3.265362,4.0587635,-0.50474787,1.3395472
5.2429905,3.131184,-0.9236786,3.7043815,-3.2662911,3.5917501,-0.4735021,1.2691847
6.1280236,3.2152948,-0.92929024,4.0689516,-3.6055772,4.1629696,-0.27295822,1.2889987
5.5171704,3.0787327,-1.0871258,3.6902707,-3.3868759,3.7259634,-0.38903272,1.307418
5.442163,3.01155,-0.9961411,4.1350985,-3.1998706,3.8836558,-0.58242023,1.4753594
5.004145,2.9714441,-1.0307354,3.3159223,-3.1977746,3.3284411,-0.4130422,1.2079865
5.3413086,3.200616,-0.77764964,4.2807326,-3.179091,3.8750446,-0.65364397,1.4248698
5.352914,3.062871,-0.849432,4.4023566,-3.098975,3.9466588,-0.70402277,1.5272727
5.376931,3.020721,-0.99570584,4.0363526,-3.2000048,3.8094575,-0.56770605,1.4409639
5.3014774,3.1708574,-1.0366209,3.6928658,-3.3270655,3.6147532,-0.47853333,1.3042305
5.1366262,2.936532,-0.7358274,4.10664,-3.00565,3.7242398,-0.6204517,1.3936993
5.567587,3.0460804,-1.1542194,4.6660414,-3.1570122,4.1726885,-0.8073026,1.7563683
5.3460274,3.1652737,-1.1694788,3.720898,-3.353322,3.652531,-0.5064161,1.3735912
5.192589,3.2817416,-0.8704084,4.1083612,-3.2052622,3.726163,-0.67514277,1.4059716
4.263203,2.5005753,-1.0963416,4.280461,-2.4187346,3.4304247,-1.1047728,1.822935
4.6423354,2.9454222,-1.0300894,3.3008113,-3.0294535,3.151604,-0.55490625,1.2572824
5.577738,3.1676254,-1.1363122,4.6534634,-3.2184381,4.161175,-0.8076036,1.7254087
4.6307898,2.4658937,-1.2214351,4.0452967,-2.639726,3.5118425,-0.87672615,1.7318501
5.584446,3.308632,-0.9603121,3.4029503,-3.579269,3.6114419,-0.22996251,1.0842187
5.1306763,3.3122458,-0.8663355,3.7826557,-3.2732987,3.5544217,-0.5616527,1.2688802
5.315276,3.1139398,-0.9096916,3.4358907,-3.3561263,3.5123122,-0.3202592,1.138566
4.8726673,3.0058835,-0.8787036,4.106118,-2.9383166,3.5965142,-0.77705,1.4909286
5.0305014,2.9506617,-0.906134,3.836773,-3.0537696,3.562034,-0.5938478,1.3719863
5.062868,2.8623667,-1.6286724,3.4192832,-3.2203104,3.4282727,-0.57786405,1.5417588
4.239563,2.427226,-0.8299998,3.345591,-2.577122,3.0170093,-0.62771267,1.3066776
4.961217,2.4922168,-0.90889955,4.1574306,-2.7318058,3.705695,-0.7078376,1.5802073
6.0012326,3.326109,-1.0849831,4.489665,-3.5136771,4.2778826,-0.5642006,1.5484245
4.7912173,2.9069507,-0.9267996,4.0981274,-2.8646023,3.5641906,-0.8083923,1.5348665
5.89553,3.5126567,-1.0648463,4.462887,-3.5570717,4.1993856,-0.61422,1.5188687
5.568528,3.4077907,-1.2463746,4.1975,-3.4529366,3.9442894,-0.67073524,1.5518675
5.0040164,2.7470646,-0.70285106,3.8660977,-2.9162235,3.5732286,-0.5394305,1.3180414
5.4612603,3.3286521,-0.69722044,3.9585187,-3.3623126,3.7808554,-0.4571028,1.2140179
4.225832,2.1758375,-1.1165195,4.3490195,-2.237933,3.4704201,-1.1162252,1.9090679
5.060996,3.120955,-1.2752256,2.514279,-3.5230243,3.00691,-0.12206966,0.95134306
5.018836,2.951225,-1.2502735,3.3152137,-3.2218564,3.343564,-0.46198377,1.3123469
5.973854,3.0557764,-0.69621086,4.416531,-3.3482032,4.244852,-0.40845463,1.3709674
5.2015038,3.3784924,-1.1507423,3.7495546,-3.378054,3.5770102,-0.60051644,1.3708252
4.8961935,2.7258525,-0.9992411,4.2224083,-2.8052483,3.6852179,-0.8156652,1.6306561
5.683426,2.7834086,-0.8882452,4.333541,-3.1385672,4.09999,-0.511619,1.503622
5.450617,3.147316,-1.0399762,3.900297,-3.330469,3.7768357,-0.5044864,1.3764237
4.708625,2.7240334,-1.0585828,4.074998,-2.7657094,3.5345905,-0.8454655,1.6229309
5.8097944,3.5613782,-1.1824827,4.3215,-3.5914273,4.097351,-0.6254338,1.5200864
6.057824,3.3098466,-1.3080726,3.7706342,-3.739129,4.005168,-0.2835964,1.3384639
6.8917785,3.8451357,-0.8006986,4.544534,-4.0981927,4.672989,-0.2026543,1.2407434
5.455159,3.119094,-0.72398394,3.4878516,-3.384724,3.5951881,-0.23591715,1.0517205
5.2666407,3.2570553,-0.656577,3.2512732,-3.4161048,3.390078,-0.21078637,0.9276626
5.7034116,3.3079276,-1.1460431,3.3243377,-3.6739354,3.6402404,-0.1946303,1.1212666
5.362176,3.0932703,-0.79090726,4.167309,-3.1690342,3.846038,-0.5858583,1.3930094
5.639097,3.2450943,-0.7943871,3.6699107,-3.486898,3.7522213,-0.2720449,1.1205941
4.515671,2.34511,-1.1527796,4.2042875,-2.4848747,3.5332813,-0.96161216,1.7999927
6.2889447,3.5487766,-0.73607516,4.3363056,-3.7395616,4.319728,-0.31167257,1.2462589
5.158032,2.5602047,-1.0214565,3.9243348,-2.9224668,3.6973562,-0.5615059,1.4958297
5.4922905,2.9156616,-1.1456519,2.3436944,-3.64644,3.1532466,0.19238949,0.77972496
0.27381876,1.1154926,-2.844511,2.61323,-0.6480834,0.9856305,-2.3435912,2.6940227
0.10934789,1.1987145,-3.3479662,2.927629,-0.59585255,1.0500014,-2.6925774,3.0817783
-0.094213694,1.1182337,-2.7849998,2.8994057,-0.40734673,0.93057954,-2.6074867,2.8423662
-0.37538666,0.91831964,-3.7141337,3.1125479,-0.250399,0.9331691,-3.039066,3.4418619
-0.957042,1.6386112,-3.2666962,3.3771706,-0.20368868,0.6936447,-3.3681018,3.336064
-1.195606,1.6742227,-3.9151378,2.8743374,-0.31984872,0.3812257,-3.42407,3.4575627
0.66127646,1.4468625,-3.1494186,3.0686164,-0.89465296,1.3463095,-2.5003498,2.9359653
-0.19519563,1.0508807,-3.1701818,3.1029925,-0.3273545,0.9870949,-2.832022,3.1362622
-0.75425756,1.5600567,-3.8320208,2.9503577,-0.43332008,0.6315558,-3.2362978,3.4010808
0.05212806,0.77268434,-3.3530228,3.0284543,-0.34969062,1.1025726,-2.7101412,3.1904933
-0.42354882,1.1350102,-3.5553455,3.2980638,-0.26288536,0.96621764,-3.1246774,3.425669
-0.79370844,1.8860173,-3.8941376,3.1068237,-0.5341424,0.65367556,-3.3770878,3.4619856
-0.12547374,0.7556176,-3.6801796,2.7970223,-0.36125055,0.93018293,-2.7678475,3.2742162
-1.4547925,1.2702692,-3.8035936,3.0493877,0.03834626,0.36380154,-3.5306926,3.56953
-1.0680555,1.6441469,-4.100242,2.7447896,-0.4175209,0.39480776,-3.3591807,3.4748826
-0.1978625,0.98726416,-3.8163714,2.7614918,-0.4613644,0.86472094,-2.8467603,3.3044703
0.052457854,0.67829114,-2.6681528,2.505948,-0.3544067,0.8662293,-2.2900462,2.6523564
-0.93196726,1.3667647,-3.570157,3.6263952,-0.06391126,0.8448789,-3.5132763,3.6186128
0.34566182,1.4870535,-3.8110228,3.1631427,-0.83026505,1.2529411,-2.8532805,3.3316543
0.16965705,0.9615209,-3.1014588,2.373025,-0.6227734,0.8541173,-2.3315191,2.74745
-0.62803745,1.5055177,-3.3015487,3.0689495,-0.36969548,0.7310679,-3.088624,3.1889007
-0.5785721,1.3800702,-3.6266713,3.7779832,-0.19514479,1.0789349,-3.4476655,3.6574762
-0.83533454,1.7533596,-3.9081044,2.769226,-0.5412286,0.50106007,-3.2348304,3.3462648
-0.38956457,0.8510523,-3.4985638,3.4137669,-0.1112082,1.054596,-3.1114302,3.479943
-0.96017706,1.2626488,-3.967095,4.127085,0.074068874,1.0668385,-3.835532,4.0401454
-1.2873607,1.6429656,-3.823207,2.8084402,-0.2702486,0.30912346,-3.4057837,3.4029248
-0.605422,1.5056498,-3.9983344,3.2551422,-0.41773456,0.84279,-3.3440566,3.5965614
-1.0923947,1.8684125,-3.7618318,2.932581,-0.42160603,0.43407494,-3.389362,3.3699539
-1.4426677,1.6742504,-3.6870599,2.6720495,-0.233665,0.16981173,-3.379348,3.2981982
0.1836545,1.1175753,-2.677989,2.171759,-0.6998745,0.7483324,-2.145173,2.437711
-0.9876553,1.5078228,-3.6474524,2.7432528,-0.33562836,0.43040347,-3.1888611,3.264994
0.15877678,0.78375256,-3.053977,2.581572,-0.47792274,0.95202875,-2.3929524,2.839078
-0.66150725,1.1174412,-3.5668645,3.938986,0.010194451,1.1290207,-3.5050259,3.7441504
-1.7062795,1.0398293,-3.5950859,4.3389053,0.6052257,0.8094418,-4.1158185,4.092141
-1.7028453,1.6077299,-3.6451144,3.1299906,0.032283872,0.24623233,-3.6691473,3.521995
-1.2996863,1.1982143,-3.6981428,3.3978949,0.10333985,0.5899876,-3.581114,3.6561732
-0.9703175,1.3652341,-3.9976628,3.127683,-0.22362894,0.62618184,-3.4242957,3.6125507
-1.0139847,1.4986274,-3.4458039,3.0715647,-0.21267734,0.55307925,-3.2888687,3.3156915
-1.1568086,1.6340122,-3.7795653,3.0432096,-0.25955358,0.4713645,-3.4408453,3.4654262
0.50025094,1.1742852,-3.0032947,2.033129,-0.9404721,0.8450242,-2.0445132,2.4789884
-1.7121925,1.6605043,-3.7311006,3.6308448,0.1275731,0.4543364,-3.9206557,3.7731447
-0.28088513,0.8570221,-3.6478934,3.7611477,-0.09287657,1.2592213,-3.257478,3.6838357
-0.9932782,1.3932889,-3.3587403,3.3199315,-0.10031611,0.6756916,-3.352789,3.3917992
-0.85086864,1.8225806,-3.7079477,3.204908,-0.4323409,0.6681824,-3.387072,3.432302
0.15214506,1.1294377,-3.2886477,3.3384562,-0.47239944,1.2504698,-2.829802,3.2331913
-0.07981903,1.2887827,-2.9718156,2.8580456,-0.5253528,0.9107971,-2.6533697,2.8893044
-1.2434568,1.2822448,-3.702208,2.8768425,-0.09170061,0.3866064,-3.3414845,3.4147208
-1.1423482,1.8433408,-4.491867,3.4627228,-0.34351876,0.6616385,-3.8309975,3.955354
-0.24159753,0.89628065,-3.461374,3.0491562,-0.28462315,0.9640336,-2.8859766,3.2778716
-0.9108016,1.1889964,-3.6875186,4.278358,0.158176,1.1529698,-3.7981684,3.9748042
-0.0702149,1.1745839,-3.3383496,2.812931,-0.53297085,0.9170141,-2.712402,3.0570948
-1.5319629,0.8539717,-3.8438487,4.264363,0.56465864,0.8841827,-4.05316,4.176494
0.11359821,1.0151118,-3.0697052,3.87007,-0.24243563,1.4628631,-3.0062983,3.3784842
-1.2089257,1.6235292,-4.114805,2.8664663,-0.31689313,0.3819291,-3.4726975,3.5573926
-0.47759646,1.0134009,-3.6308627,3.0730557,-0.24874735,0.8568158,-3.0543182,3.388059
0.67187333,0.86645794,-2.9056919,2.89965,-0.6449815,1.3213651,-2.2874243,2.8202455
-1.1736665,1.412662,-3.6985662,2.9280612,-0.16929209,0.4305324,-3.3494365,3.4081752
-0.54687345,1.7974174,-3.5316772,3.2591994,-0.5201473,0.83322287,-3.233702,3.3308814
-0.4725051,1.6692712,-3.290197,3.742742,-0.343117,1.0793898,-3.334235,3.4300678
0.27071798,1.2337768,-4.0050097,3.342947,-0.65891993,1.3218154,-2.9835277,3.544546
-0.012159124,0.9155762,-3.181024,2.8337464,-0.41504866,0.9710412,-2.6241875,3.0160637
0.13572156,0.87538064,-3.0823736,3.2637787,-0.34185734,1.2261653,-2.718871,3.1380243
-1.4212902,1.808551,-3.0798578,3.4244266,-0.04192418,0.4721766,-3.554879,3.313688
-0.2576462,2.0844798,-3.8683739,3.8750892,-0.6663828,1.220544,-3.5046906,3.6770475
-1.2516572,1.7500837,-4.038149,3.4373546,-0.2034032,0.5928188,-3.7348568,3.7569206
-0.3821577,1.5757099,-3.4397368,2.8271523,-0.5883828,0.74299777,-2.9249363,3.1055036
-0.41308963,0.9829205,-3.9533572,3.4682512,-0.20314409,1.0692447,-3.2809756,3.7058616
-0.46771398,0.7586444,-3.0093136,3.4838123,0.04304105,1.0403413,-3.0345807,3.3010833
-0.9851332,0.9446379,-3.244171,3.1869428,0.08311856,0.6576172,-3.206642,3.3363798
-1.1573377,0.82502294,-3.0630026,3.824787,0.39675567,0.85335004,-3.494871,3.5655339
-1.181829,1.2795029,-3.661728,2.8732686,-0.11367528,0.41347432,-3.3030672,3.3853254
-1.7641497,1.309849,-3.5127172,3.6430361,0.3416141,0.45819634,-3.847602,3.7271943
-1.0254993,1.6414927,-3.862536,3.5129886,-0.21308464,0.73704576,-3.6134894,3.6870399
-1.2688205,0.64263785,-4.1067004,4.1687293,0.4895068,0.9948746,-3.9446542,4.248755
0.05584556,1.0718204,-3.4331772,3.3785882,-0.41077042,1.2310631,-2.9188085,3.3405125
-1.6406645,1.2278454,-3.465387,3.2303882,0.2267569,0.345989,-3.5933304,3.519479
-0.69644153,1.6021451,-3.4024343,3.2425995,-0.35253596,0.7675837,-3.2314138,3.3091946
-0.21543846,1.0961226,-3.711629,2.9743977,-0.4374332,0.93498063,-2.9326348,3.3350747
-1.0527419,1.7996631,-3.8859782,3.335514,-0.32131198,0.6352045,-3.572888,3.6054535
-1.3005013,0.5562383,-3.8041804,3.1330361,0.31973973,0.5344683,-3.4158585,3.6747408
-0.8328218,1.4833672,-3.6609156,3.5642936,-0.18810372,0.85834134,-3.48268,3.6055596
-0.38021332,2.110044,-3.9237437,2.617196,-0.9468881,0.6229336,-3.0250275,3.1761534
0.14713354,1.1069272,-3.347402,2.4408653,-0.6926152,0.8674425,-2.4530628,2.8780956
-0.2228131,1.4382279,-3.33005,3.1795897,-0.49364236,0.97837055,-2.9662287,3.1995866
-0.940542,1.7925022,-4.2380586,3.5051618,-0.3678432,0.77270174,-3.6917684,3.830213
0.45840767,1.3177799,-2.9353032,2.8119001,-0.7839676,1.1441659,-2.401336,2.7698686
-1.0741563,1.9086125,-3.7681608,3.5468955,-0.29451695,0.70257455,-3.656272,3.6297424
-1.2964246,1.7870533,-4.5248756,3.0093322,-0.3674397,0.3998323,-3.6996968,3.8054266
-1.0198156,1.5105482,-3.5395157,2.8720074,-0.2771546,0.46667695,-3.2304044,3.2735522
0.06710902,1.1030116,-3.3192282,2.7101212,-0.5842937,0.94404745,-2.596202,2.9928668
-1.2447191,1.3833456,-3.6330442,3.3052626,-0.021566063,0.5586813,-3.522974,3.5536525
-0.8165727,1.5344706,-3.5617752,3.074406,-0.32990757,0.64891624,-3.2422137,3.3385832
-1.128099,1.3559799,-3.8006852,2.8950858,-0.18407308,0.44611764,-3.3359654,3.4430602
-0.92526674,0.7524954,-2.9351351,3.4068568,0.23797002,0.78741,-3.1726615,3.300257
0.14736883,0.9346415,-2.3228476,2.6874995,-0.42674693,0.9567437,-2.269558,2.5199635
-0.8800032,1.0282485,-4.017865,4.2199697,0.16367623,1.1665024,-3.827324,4.122566
-0.28779125,0.61309624,-3.0739968,3.4286957,0.008719176,1.1170124,-2.9344194,3.3004377
0.21074979,1.2575511,-3.1962957,2.8479817,-0.6693651,1.054599,-2.5824566,2.9531472
-1.1620426,1.8252275,-3.6730714,3.163463,-0.30207312,0.5007203,-3.4906647,3.4429488
0.4686286,1.0138123,-2.9504008,3.1024547,-0.5773564,1.2999871,-2.4908576,2.939604
-1.228003,1.6154027,-3.8195057,3.4424376,-0.123988196,0.61117077,-3.653153,3.6691062
-1.1960583,1.6409953,-3.5862026,3.080492,-0.21250466,0.46212095,-3.4234545,3.3945215
-1.0878813,1.7239469,-3.764324,3.3323622,-0.25690186,0.61988276,-3.5449872,3.5611627
-0.2402634,1.4960158,-3.5340426,2.4635139,-0.71736,0.66467243,-2.7219388,2.9831538
-0.582859,0.649413,-2.6392741,3.2120767,0.12097582,0.867159,-2.853522,3.0391583
-0.22544828,0.7742171,-3.4578428,3.3676734,-0.15507518,1.1184891,-3.0024004,3.4266548
-0.11315259,0.9535062,-3.1614509,3.28075,-0.27307597,1.1104307,-2.8610213,3.209177
-0.13989756,0.997715,-2.9746451,2.7797694,-0.38480777,0.87366986,-2.6098063,2.9029603
-1.1490844,0.3358046,-3.9702282,3.2032428,0.35167298,0.6607156,-3.3999527,3.7899387
-1.161192,1.9625351,-3.7275743,2.8506243,-0.45093346,0.35704982,-3.3848746,3.3163776
-8.255366,-3.3422117,5.0825825,-2.1130295,4.9536004,-4.9655933,-1.2286758,-1.2899184
-9.44312,-3.3346705,5.2483187,-2.4303887,5.415969,-5.673726,-1.545742,-1.3329871
